district_id,pm_25,aqi_index,time
VNM.52.2_1,23.807446,76,2024-11-30
VNM.52.3_1,20.761808,69,2024-11-30
VNM.52.4_1,23.624878,75,2024-11-30
VNM.52.5_1,21.658308,71,2024-11-30
VNM.52.6_1,19.859678,67,2024-11-30
VNM.52.7_1,19.15707,66,2024-11-30
VNM.52.8_1,21.375269,71,2024-11-30
VNM.52.9_1,19.04725,66,2024-11-30
VNM.52.10_1,20.25283,68,2024-11-30
VNM.52.11_1,24.63151,77,2024-11-30
VNM.52.12_1,20.641495,69,2024-11-30
VNM.53.1_1,15.300765,58,2024-11-30
VNM.53.2_1,16.450748,60,2024-11-30
VNM.53.3_1,16.125132,59,2024-11-30
VNM.53.4_1,15.020743,57,2024-11-30
VNM.53.5_1,14.93428,57,2024-11-30
VNM.53.6_1,17.052563,62,2024-11-30
VNM.53.7_1,17.714888,63,2024-11-30
VNM.53.8_1,15.513244,58,2024-11-30
VNM.53.9_1,14.635658,56,2024-11-30
VNM.54.1_1,12.413052,52,2024-11-30
VNM.54.2_1,14.254941,56,2024-11-30
VNM.54.3_1,14.348814,56,2024-11-30
VNM.54.4_1,16.001934,59,2024-11-30
VNM.54.5_1,12.920035,53,2024-11-30
VNM.54.6_1,13.850348,55,2024-11-30
VNM.54.7_1,12.949869,53,2024-11-30
VNM.54.8_1,16.506075,60,2024-11-30
VNM.54.9_1,16.865784,61,2024-11-30
VNM.55.1_1,26.126274,80,2024-11-30
VNM.55.2_1,43.65266,121,2024-11-30
VNM.55.3_1,23.940142,76,2024-11-30
VNM.55.4_1,28.472652,85,2024-11-30
VNM.55.5_1,24.046072,76,2024-11-30
VNM.55.6_1,30.575974,90,2024-11-30
VNM.55.7_1,24.145905,76,2024-11-30
VNM.55.8_1,27.814396,84,2024-11-30
VNM.56.1_1,36.244915,103,2024-11-30
VNM.56.2_1,32.48517,94,2024-11-30
VNM.56.3_1,36.4651,103,2024-11-30
VNM.56.4_1,52.266872,142,2024-11-30
VNM.56.5_1,51.519917,140,2024-11-30
VNM.56.6_1,38.715034,109,2024-11-30
VNM.56.7_1,46.710724,129,2024-11-30
VNM.56.8_1,40.01792,112,2024-11-30
VNM.56.9_1,29.925795,88,2024-11-30
VNM.57.1_1,25.860266,80,2024-11-30
VNM.57.2_1,23.4152,75,2024-11-30
VNM.57.3_1,29.37637,87,2024-11-30
VNM.57.4_1,25.88665,80,2024-11-30
VNM.57.5_1,25.433401,79,2024-11-30
VNM.57.6_1,27.256617,83,2024-11-30
VNM.57.7_1,26.478945,81,2024-11-30
VNM.57.8_1,21.329288,70,2024-11-30
VNM.57.9_1,22.281061,72,2024-11-30
VNM.57.10_1,26.823975,82,2024-11-30
VNM.57.11_1,23.966936,76,2024-11-30
VNM.57.12_1,24.59855,77,2024-11-30
VNM.57.13_1,23.276339,75,2024-11-30
VNM.57.14_1,24.41723,77,2024-11-30
VNM.57.15_1,24.848675,78,2024-11-30
VNM.57.16_1,23.23941,74,2024-11-30
VNM.57.17_1,21.911476,72,2024-11-30
VNM.57.18_1,23.128685,74,2024-11-30
VNM.57.19_1,31.06078,91,2024-11-30
VNM.57.20_1,28.120068,85,2024-11-30
VNM.57.21_1,25.175554,79,2024-11-30
VNM.57.22_1,25.799341,80,2024-11-30
VNM.57.23_1,21.473383,71,2024-11-30
VNM.57.24_1,22.487547,73,2024-11-30
VNM.57.25_1,23.613913,75,2024-11-30
VNM.57.26_1,29.8586,88,2024-11-30
VNM.57.27_1,28.772202,86,2024-11-30
VNM.58.1_1,13.497657,54,2024-11-30
VNM.58.3_1,13.077247,53,2024-11-30
VNM.58.2_1,11.7924595,49,2024-11-30
VNM.58.4_1,15.020606,57,2024-11-30
VNM.58.5_1,12.097368,51,2024-11-30
VNM.58.8_1,14.05909,55,2024-11-30
VNM.58.6_1,13.964612,55,2024-11-30
VNM.58.7_1,13.66684,54,2024-11-30
VNM.58.9_1,14.287743,56,2024-11-30
VNM.58.10_1,13.677294,54,2024-11-30
VNM.58.11_1,13.150828,53,2024-11-30
VNM.59.1_1,13.522787,54,2024-11-30
VNM.59.2_1,13.768518,55,2024-11-30
VNM.59.3_1,12.903002,53,2024-11-30
VNM.59.4_1,12.647203,52,2024-11-30
VNM.59.6_1,12.059443,51,2024-11-30
VNM.59.5_1,11.301625,47,2024-11-30
VNM.59.7_1,12.690838,52,2024-11-30
VNM.59.8_1,13.640017,54,2024-11-30
VNM.59.9_1,11.962225,50,2024-11-30
VNM.60.1_1,27.890001,84,2024-11-30
VNM.60.2_1,29.643862,88,2024-11-30
VNM.60.3_1,22.566092,73,2024-11-30
VNM.60.4_1,27.335325,83,2024-11-30
VNM.60.5_1,36.45021,103,2024-11-30
VNM.60.6_1,38.098488,107,2024-11-30
VNM.60.7_1,34.473866,98,2024-11-30
VNM.61.1_1,10.994546,46,2024-11-30
VNM.61.2_1,11.789985,49,2024-11-30
VNM.61.3_1,12.064322,51,2024-11-30
VNM.61.4_1,11.124435,46,2024-11-30
VNM.61.5_1,10.937709,45,2024-11-30
VNM.61.6_1,12.8304,52,2024-11-30
VNM.61.7_1,12.210544,51,2024-11-30
VNM.61.8_1,12.436174,52,2024-11-30
VNM.62.1_1,64.29864,156,2024-11-30
VNM.62.2_1,45.56983,126,2024-11-30
VNM.62.3_1,53.028328,144,2024-11-30
VNM.62.4_1,49.120872,134,2024-11-30
VNM.62.5_1,32.954784,95,2024-11-30
VNM.62.6_1,54.20874,147,2024-11-30
VNM.62.7_1,87.48361,168,2024-11-30
VNM.62.8_1,79.03922,163,2024-11-30
VNM.62.9_1,84.79914,166,2024-11-30
VNM.63.1_1,29.12679,87,2024-11-30
VNM.63.2_1,24.8755,78,2024-11-30
VNM.63.3_1,23.669151,75,2024-11-30
VNM.63.4_1,23.158548,74,2024-11-30
VNM.63.5_1,29.558464,88,2024-11-30
VNM.63.6_1,22.97133,74,2024-11-30
VNM.63.7_1,28.024574,84,2024-11-30
VNM.63.8_1,33.835964,97,2024-11-30
VNM.63.9_1,35.54422,101,2024-11-30
VNM.1.1_1,16.439837,60,2024-11-24
VNM.1.2_1,14.17667,55,2024-11-24
VNM.1.3_1,15.620659,58,2024-11-24
VNM.1.4_1,18.433268,64,2024-11-24
VNM.1.5_1,17.879604,63,2024-11-24
VNM.1.6_1,14.436337,56,2024-11-24
VNM.1.7_1,17.35656,62,2024-11-24
VNM.1.8_1,17.583216,63,2024-11-24
VNM.1.9_1,16.869614,61,2024-11-24
VNM.1.10_1,18.211012,64,2024-11-24
VNM.1.11_1,19.425816,66,2024-11-24
VNM.2.1_1,14.304715,56,2024-11-24
VNM.2.2_1,17.938734,63,2024-11-24
VNM.2.3_1,18.273758,64,2024-11-24
VNM.2.4_1,18.243484,64,2024-11-24
VNM.2.5_1,17.122047,62,2024-11-24
VNM.2.6_1,17.287142,62,2024-11-24
VNM.2.7_1,17.814127,63,2024-11-24
VNM.3.1_1,55.976097,151,2024-11-24
VNM.3.2_1,50.467823,138,2024-11-24
VNM.3.3_1,42.485302,118,2024-11-24
VNM.3.4_1,28.575161,86,2024-11-24
VNM.3.5_1,23.948362,76,2024-11-24
VNM.3.6_1,21.943907,72,2024-11-24
VNM.3.7_1,46.368908,128,2024-11-24
VNM.3.8_1,50.490944,138,2024-11-24
VNM.3.9_1,43.070908,120,2024-11-24
VNM.3.10_1,28.898148,86,2024-11-24
VNM.4.1_1,23.080776,74,2024-11-24
VNM.4.2_1,23.240196,74,2024-11-24
VNM.4.3_1,22.562258,73,2024-11-24
VNM.4.4_1,22.54092,73,2024-11-24
VNM.4.5_1,23.04347,74,2024-11-24
VNM.4.6_1,23.478636,75,2024-11-24
VNM.4.7_1,23.464802,75,2024-11-24
VNM.4.8_1,23.125725,74,2024-11-24
VNM.5.1_1,53.10288,144,2024-11-24
VNM.5.2_1,46.24831,127,2024-11-24
VNM.5.3_1,46.28146,128,2024-11-24
VNM.5.4_1,47.895714,132,2024-11-24
VNM.5.5_1,58.138714,152,2024-11-24
VNM.5.6_1,48.875847,134,2024-11-24
VNM.5.7_1,51.31129,140,2024-11-24
VNM.5.8_1,56.195408,151,2024-11-24
VNM.6.1_1,14.550153,56,2024-11-24
VNM.6.2_1,14.863398,57,2024-11-24
VNM.6.3_1,16.07901,59,2024-11-24
VNM.6.4_1,15.749277,59,2024-11-24
VNM.6.5_1,15.756779,59,2024-11-24
VNM.6.6_1,19.217205,66,2024-11-24
VNM.6.7_1,15.529606,58,2024-11-24
VNM.6.8_1,17.27066,62,2024-11-24
VNM.6.9_1,15.402753,58,2024-11-24
VNM.7.1_1,13.705454,54,2024-11-24
VNM.7.2_1,17.740244,63,2024-11-24
VNM.7.3_1,15.44345,58,2024-11-24
VNM.7.4_1,13.411005,54,2024-11-24
VNM.7.5_1,14.979327,57,2024-11-24
VNM.7.6_1,14.0107765,55,2024-11-24
VNM.7.7_1,17.726269,63,2024-11-24
VNM.8.1_1,18.425697,64,2024-11-24
VNM.8.2_1,13.663433,54,2024-11-24
VNM.8.3_1,18.027079,63,2024-11-24
VNM.8.4_1,15.249902,58,2024-11-24
VNM.8.5_1,16.234652,60,2024-11-24
VNM.8.6_1,15.197889,58,2024-11-24
VNM.8.7_1,15.055848,57,2024-11-24
VNM.8.8_1,16.900196,61,2024-11-24
VNM.8.9_1,13.270195,54,2024-11-24
VNM.8.10_1,18.179829,64,2024-11-24
VNM.8.11_1,17.98575,63,2024-11-24
VNM.9.1_1,20.077114,68,2024-11-24
VNM.9.2_1,16.612461,60,2024-11-24
VNM.9.3_1,17.886786,63,2024-11-24
VNM.9.4_1,21.141039,70,2024-11-24
VNM.9.5_1,18.79078,65,2024-11-24
VNM.9.6_1,20.81909,69,2024-11-24
VNM.9.7_1,16.163446,60,2024-11-24
VNM.9.8_1,16.609785,60,2024-11-24
VNM.9.9_1,17.460545,62,2024-11-24
VNM.10.1_1,18.824545,65,2024-11-24
VNM.10.2_1,17.722439,63,2024-11-24
VNM.10.3_1,19.757425,67,2024-11-24
VNM.10.4_1,19.991173,68,2024-11-24
VNM.10.5_1,19.086681,66,2024-11-24
VNM.10.6_1,19.58967,67,2024-11-24
VNM.10.7_1,17.588467,63,2024-11-24
VNM.10.8_1,20.701036,69,2024-11-24
VNM.10.9_1,19.232819,66,2024-11-24
VNM.10.10_1,19.230036,66,2024-11-24
VNM.10.11_1,16.792036,61,2024-11-24
VNM.11.1_1,20.118917,68,2024-11-24
VNM.11.2_1,19.330418,66,2024-11-24
VNM.11.3_1,18.710934,65,2024-11-24
VNM.11.4_1,19.847292,67,2024-11-24
VNM.11.5_1,18.96748,66,2024-11-24
VNM.11.6_1,16.497454,60,2024-11-24
VNM.11.7_1,16.713873,61,2024-11-24
VNM.11.8_1,15.180541,58,2024-11-24
VNM.11.9_1,20.265383,68,2024-11-24
VNM.11.10_1,18.331669,64,2024-11-24
VNM.12.1_1,13.376659,54,2024-11-24
VNM.12.2_1,15.388955,58,2024-11-24
VNM.12.3_1,13.060061,53,2024-11-24
VNM.12.4_1,13.609914,54,2024-11-24
VNM.12.5_1,13.542329,54,2024-11-24
VNM.12.6_1,13.483705,54,2024-11-24
VNM.12.7_1,13.562012,54,2024-11-24
VNM.12.8_1,13.998682,55,2024-11-24
VNM.12.9_1,14.422042,56,2024-11-24
VNM.13.1_1,15.457284,58,2024-11-24
VNM.13.2_1,18.309444,64,2024-11-24
VNM.13.3_1,19.226795,66,2024-11-24
VNM.13.4_1,18.808355,65,2024-11-24
VNM.13.5_1,18.109213,64,2024-11-24
VNM.13.6_1,18.569378,65,2024-11-24
VNM.13.7_1,18.021446,63,2024-11-24
VNM.13.8_1,18.55417,65,2024-11-24
VNM.13.9_1,19.377937,66,2024-11-24
VNM.14.1_1,23.81295,76,2024-11-24
VNM.14.2_1,23.60479,75,2024-11-24
VNM.14.3_1,25.491566,79,2024-11-24
VNM.14.4_1,22.547932,73,2024-11-24
VNM.14.5_1,23.046762,74,2024-11-24
VNM.14.6_1,23.51756,75,2024-11-24
VNM.14.7_1,23.64573,75,2024-11-24
VNM.14.8_1,22.888638,74,2024-11-24
VNM.14.9_1,23.427752,75,2024-11-24
VNM.14.10_1,23.176268,74,2024-11-24
VNM.14.11_1,23.594637,75,2024-11-24
VNM.14.12_1,23.300316,75,2024-11-24
VNM.14.13_1,23.091476,74,2024-11-24
VNM.15.1_1,19.00879,66,2024-11-24
VNM.15.2_1,15.202289,58,2024-11-24
VNM.15.3_1,15.819163,59,2024-11-24
VNM.15.4_1,18.53663,64,2024-11-24
VNM.15.5_1,18.326874,64,2024-11-24
VNM.15.6_1,17.552996,63,2024-11-24
VNM.15.7_1,19.400158,66,2024-11-24
VNM.15.8_1,17.413668,62,2024-11-24
VNM.15.9_1,18.690392,65,2024-11-24
VNM.15.10_1,17.713188,63,2024-11-24
VNM.15.11_1,17.663528,63,2024-11-24
VNM.15.12_1,15.336687,58,2024-11-24
VNM.15.13_1,19.615145,67,2024-11-24
VNM.15.14_1,18.419413,64,2024-11-24
VNM.15.15_1,16.863441,61,2024-11-24
VNM.16.1_1,18.704483,65,2024-11-24
VNM.16.2_1,17.813995,63,2024-11-24
VNM.16.3_1,18.955088,66,2024-11-24
VNM.16.4_1,18.304773,64,2024-11-24
VNM.16.5_1,19.24233,66,2024-11-24
VNM.16.6_1,17.726404,63,2024-11-24
VNM.16.7_1,19.160614,66,2024-11-24
VNM.16.8_1,19.401085,66,2024-11-24
VNM.17.1_1,16.791624,61,2024-11-24
VNM.17.2_1,18.445045,64,2024-11-24
VNM.17.3_1,19.560392,67,2024-11-24
VNM.17.4_1,17.622389,63,2024-11-24
VNM.17.5_1,15.9331,59,2024-11-24
VNM.17.6_1,17.087418,62,2024-11-24
VNM.17.7_1,20.48967,69,2024-11-24
VNM.17.8_1,16.780136,61,2024-11-24
VNM.17.9_1,16.69582,61,2024-11-24
VNM.17.10_1,20.803804,69,2024-11-24
VNM.17.11_1,18.587118,65,2024-11-24
VNM.18.2_1,17.87199,63,2024-11-24
VNM.18.1_1,13.8866,55,2024-11-24
VNM.18.3_1,14.278869,56,2024-11-24
VNM.18.5_1,16.392166,60,2024-11-24
VNM.18.4_1,18.30332,64,2024-11-24
VNM.18.6_1,13.348709,54,2024-11-24
VNM.18.7_1,13.702163,54,2024-11-24
VNM.18.8_1,13.037609,53,2024-11-24
VNM.18.9_1,19.998316,68,2024-11-24
VNM.18.10_1,18.58752,65,2024-11-24
VNM.18.11_1,17.131578,62,2024-11-24
VNM.18.12_1,20.041914,68,2024-11-24
VNM.19.1_1,12.609167,52,2024-11-24
VNM.19.2_1,14.6982975,56,2024-11-24
VNM.19.3_1,17.276005,62,2024-11-24
VNM.19.4_1,14.513549,56,2024-11-24
VNM.19.5_1,12.550222,52,2024-11-24
VNM.19.6_1,15.453632,58,2024-11-24
VNM.19.7_1,16.142,59,2024-11-24
VNM.20.3_1,21.369905,71,2024-11-24
VNM.20.1_1,22.71241,73,2024-11-24
VNM.20.2_1,20.96101,70,2024-11-24
VNM.20.4_1,22.472586,73,2024-11-24
VNM.20.5_1,21.931068,72,2024-11-24
VNM.20.6_1,22.055038,72,2024-11-24
VNM.20.7_1,21.585337,71,2024-11-24
VNM.20.8_1,22.472279,73,2024-11-24
VNM.20.9_1,22.035254,72,2024-11-24
VNM.20.10_1,22.59997,73,2024-11-24
VNM.21.1_1,15.734865,59,2024-11-24
VNM.21.2_1,17.676369,63,2024-11-24
VNM.21.3_1,18.7195,65,2024-11-24
VNM.21.4_1,19.349451,66,2024-11-24
VNM.21.5_1,18.60828,65,2024-11-24
VNM.21.6_1,18.24934,64,2024-11-24
VNM.21.7_1,19.589209,67,2024-11-24
VNM.21.8_1,17.933996,63,2024-11-24
VNM.21.9_1,17.26647,62,2024-11-24
VNM.21.10_1,19.510275,67,2024-11-24
VNM.21.11_1,18.300325,64,2024-11-24
VNM.21.12_1,18.582237,65,2024-11-24
VNM.21.13_1,18.337606,64,2024-11-24
VNM.21.14_1,18.211681,64,2024-11-24
VNM.21.15_1,18.674187,65,2024-11-24
VNM.21.16_1,17.652521,63,2024-11-24
VNM.21.17_1,15.167081,58,2024-11-24
VNM.22.1_1,42.493126,118,2024-11-24
VNM.22.2_1,47.708298,131,2024-11-24
VNM.22.3_1,28.5972,86,2024-11-24
VNM.22.4_1,42.414875,118,2024-11-24
VNM.22.5_1,49.139423,134,2024-11-24
VNM.22.6_1,31.112656,91,2024-11-24
VNM.22.7_1,26.15148,81,2024-11-24
VNM.22.8_1,46.90051,129,2024-11-24
VNM.22.9_1,29.606005,88,2024-11-24
VNM.22.10_1,27.31429,83,2024-11-24
VNM.22.11_1,32.01573,93,2024-11-24
VNM.22.12_1,39.839195,112,2024-11-24
VNM.23.1_1,21.553226,71,2024-11-24
VNM.23.2_1,22.287771,72,2024-11-24
VNM.23.4_1,21.75037,71,2024-11-24
VNM.23.5_1,22.326405,72,2024-11-24
VNM.23.6_1,21.720387,71,2024-11-24
VNM.23.7_1,19.911093,67,2024-11-24
VNM.23.8_1,20.832592,69,2024-11-24
VNM.23.9_1,20.87414,70,2024-11-24
VNM.23.10_1,23.119215,74,2024-11-24
VNM.23.11_1,23.08859,74,2024-11-24
VNM.23.12_1,22.991901,74,2024-11-24
VNM.23.13_1,20.261602,68,2024-11-24
VNM.23.14_1,25.524374,79,2024-11-24
VNM.23.15_1,23.530405,75,2024-11-24
VNM.24.2_1,13.131195,53,2024-11-24
VNM.24.1_1,13.659748,54,2024-11-24
VNM.24.4_1,16.122904,59,2024-11-24
VNM.24.3_1,14.916058,57,2024-11-24
VNM.24.5_1,14.209758,55,2024-11-24
VNM.24.6_1,15.188234,58,2024-11-24
VNM.24.7_1,14.725629,56,2024-11-24
VNM.24.8_1,14.167558,55,2024-11-24
VNM.25.1_1,16.955425,61,2024-11-24
VNM.25.2_1,20.006542,68,2024-11-24
VNM.25.3_1,18.616669,65,2024-11-24
VNM.25.4_1,20.286964,68,2024-11-24
VNM.25.5_1,16.070307,59,2024-11-24
VNM.25.6_1,18.76084,65,2024-11-24
VNM.25.7_1,17.308563,62,2024-11-24
VNM.25.8_1,15.51757,58,2024-11-24
VNM.25.9_1,24.017689,76,2024-11-24
VNM.25.13_1,21.91475,72,2024-11-24
VNM.25.10_1,24.240705,76,2024-11-24
VNM.25.11_1,24.320263,77,2024-11-24
VNM.25.12_1,18.613682,65,2024-11-24
VNM.25.14_1,15.88366,59,2024-11-24
VNM.25.15_1,24.093142,76,2024-11-24
VNM.25.16_1,20.504942,69,2024-11-24
VNM.25.17_1,24.245396,76,2024-11-24
VNM.25.18_1,23.430595,75,2024-11-24
VNM.25.19_1,15.998117,59,2024-11-24
VNM.25.20_1,18.541107,64,2024-11-24
VNM.25.21_1,16.135557,59,2024-11-24
VNM.25.22_1,19.262121,66,2024-11-24
VNM.25.23_1,22.843765,74,2024-11-24
VNM.25.24_1,17.648294,63,2024-11-24
VNM.26.1_1,23.43897,75,2024-11-24
VNM.26.2_1,22.78601,74,2024-11-24
VNM.26.3_1,22.19564,72,2024-11-24
VNM.26.4_1,21.896227,72,2024-11-24
VNM.26.5_1,23.130821,74,2024-11-24
VNM.26.6_1,23.634819,75,2024-11-24
VNM.26.7_1,23.26864,75,2024-11-24
VNM.26.8_1,23.224863,74,2024-11-24
VNM.26.9_1,23.023975,74,2024-11-24
VNM.26.10_1,23.33952,75,2024-11-24
VNM.26.11_1,23.632225,75,2024-11-24
VNM.27.1_1,47.232494,130,2024-11-24
VNM.27.2_1,58.358196,152,2024-11-24
VNM.27.3_1,55.53174,151,2024-11-24
VNM.27.4_1,35.56759,101,2024-11-24
VNM.27.5_1,56.00862,151,2024-11-24
VNM.27.6_1,45.88107,127,2024-11-24
VNM.27.7_1,50.64842,138,2024-11-24
VNM.27.8_1,54.242588,147,2024-11-24
VNM.27.9_1,56.225945,151,2024-11-24
VNM.27.10_1,51.422916,140,2024-11-24
VNM.27.11_1,59.277493,153,2024-11-24
VNM.27.12_1,56.514706,152,2024-11-24
VNM.27.13_1,58.801994,153,2024-11-24
VNM.27.14_1,55.560707,151,2024-11-24
VNM.27.15_1,53.81166,146,2024-11-24
VNM.27.16_1,53.591682,146,2024-11-24
VNM.27.17_1,35.472878,101,2024-11-24
VNM.27.18_1,52.6612,143,2024-11-24
VNM.27.19_1,58.101597,152,2024-11-24
VNM.27.20_1,48.873417,134,2024-11-24
VNM.27.21_1,48.23802,132,2024-11-24
VNM.27.22_1,43.63963,121,2024-11-24
VNM.27.23_1,46.35589,128,2024-11-24
VNM.27.24_1,39.751675,112,2024-11-24
VNM.27.25_1,52.131626,142,2024-11-24
VNM.27.26_1,37.07655,105,2024-11-24
VNM.27.27_1,51.10673,139,2024-11-24
VNM.27.28_1,56.517315,152,2024-11-24
VNM.27.29_1,56.11127,151,2024-11-24
VNM.27.30_1,55.178524,150,2024-11-24
VNM.28.1_1,32.73674,94,2024-11-24
VNM.28.2_1,50.243645,137,2024-11-24
VNM.28.3_1,31.29241,91,2024-11-24
VNM.28.4_1,36.11871,102,2024-11-24
VNM.28.5_1,45.39606,125,2024-11-24
VNM.28.6_1,30.086433,89,2024-11-24
VNM.29.1_1,17.855614,63,2024-11-24
VNM.29.2_1,17.080395,62,2024-11-24
VNM.29.3_1,17.040203,61,2024-11-24
VNM.29.4_1,14.530661,56,2024-11-24
VNM.29.5_1,13.1625185,53,2024-11-24
VNM.29.6_1,20.65747,69,2024-11-24
VNM.29.7_1,20.675694,69,2024-11-24
VNM.29.9_1,19.487036,67,2024-11-24
VNM.29.8_1,15.602543,58,2024-11-24
VNM.29.10_1,17.157694,62,2024-11-24
VNM.29.11_1,18.460676,64,2024-11-24
VNM.29.12_1,16.708015,61,2024-11-24
VNM.29.13_1,20.866966,70,2024-11-24
VNM.30.1_1,21.502935,71,2024-11-24
VNM.30.2_1,22.3433,72,2024-11-24
VNM.30.3_1,19.114445,66,2024-11-24
VNM.30.4_1,22.845245,74,2024-11-24
VNM.30.5_1,21.489822,71,2024-11-24
VNM.30.6_1,22.020855,72,2024-11-24
VNM.30.7_1,23.509754,75,2024-11-24
VNM.30.8_1,22.649437,73,2024-11-24
VNM.30.9_1,22.969025,74,2024-11-24
VNM.30.10_1,21.663923,71,2024-11-24
VNM.30.11_1,22.22061,72,2024-11-24
VNM.31.1_1,43.910816,122,2024-11-24
VNM.31.2_1,46.82252,129,2024-11-24
VNM.31.3_1,49.12892,134,2024-11-24
VNM.31.4_1,46.392414,128,2024-11-24
VNM.31.5_1,49.92244,136,2024-11-24
VNM.31.6_1,40.536255,113,2024-11-24
VNM.31.7_1,42.159843,117,2024-11-24
VNM.31.8_1,51.644276,141,2024-11-24
VNM.31.9_1,49.72825,136,2024-11-24
VNM.31.10_1,50.47553,138,2024-11-24
VNM.32.1_1,16.611053,60,2024-11-24
VNM.32.2_1,15.080423,57,2024-11-24
VNM.32.3_1,17.287878,62,2024-11-24
VNM.32.4_1,18.459787,64,2024-11-24
VNM.32.5_1,19.208477,66,2024-11-24
VNM.32.6_1,14.900169,57,2024-11-24
VNM.32.7_1,16.763493,61,2024-11-24
VNM.32.8_1,16.66066,61,2024-11-24
VNM.33.1_1,15.505092,58,2024-11-24
VNM.33.2_1,17.67424,63,2024-11-24
VNM.33.3_1,15.174953,58,2024-11-24
VNM.33.4_1,18.22858,64,2024-11-24
VNM.33.5_1,19.45632,67,2024-11-24
VNM.33.6_1,18.177538,64,2024-11-24
VNM.33.7_1,15.273036,58,2024-11-24
VNM.33.8_1,19.228144,66,2024-11-24
VNM.33.9_1,15.720816,59,2024-11-24
VNM.33.10_1,18.456846,64,2024-11-24
VNM.33.11_1,16.694817,61,2024-11-24
VNM.33.12_1,14.292277,56,2024-11-24
VNM.33.13_1,16.098406,59,2024-11-24
VNM.33.14_1,18.94161,65,2024-11-24
VNM.33.15_1,15.399884,58,2024-11-24
VNM.34.1_1,19.165184,66,2024-11-24
VNM.34.2_1,18.540922,64,2024-11-24
VNM.34.3_1,18.829184,65,2024-11-24
VNM.34.4_1,19.353167,66,2024-11-24
VNM.34.5_1,19.396605,66,2024-11-24
VNM.34.6_1,18.930908,65,2024-11-24
VNM.34.7_1,17.01133,61,2024-11-24
VNM.34.8_1,18.57262,65,2024-11-24
VNM.34.9_1,19.429586,66,2024-11-24
VNM.34.10_1,19.598629,67,2024-11-24
VNM.35.1_1,22.811354,74,2024-11-24
VNM.35.2_1,23.14488,74,2024-11-24
VNM.35.3_1,22.742065,73,2024-11-24
VNM.35.4_1,23.203232,74,2024-11-24
VNM.35.5_1,22.685581,73,2024-11-24
VNM.35.6_1,24.726461,77,2024-11-24
VNM.35.7_1,25.122519,78,2024-11-24
VNM.35.8_1,23.105743,74,2024-11-24
VNM.35.9_1,22.680548,73,2024-11-24
VNM.35.10_1,22.929962,74,2024-11-24
VNM.35.11_1,23.21421,74,2024-11-24
VNM.36.1_1,24.871395,78,2024-11-24
VNM.36.2_1,22.234974,72,2024-11-24
VNM.36.3_1,22.223341,72,2024-11-24
VNM.36.4_1,23.409685,75,2024-11-24
VNM.36.5_1,22.944405,74,2024-11-24
VNM.36.6_1,23.73042,75,2024-11-24
VNM.36.7_1,23.273153,75,2024-11-24
VNM.36.8_1,22.95957,74,2024-11-24
VNM.37.1_1,17.209211,62,2024-11-24
VNM.37.2_1,19.157145,66,2024-11-24
VNM.37.3_1,19.81019,67,2024-11-24
VNM.37.4_1,20.382233,68,2024-11-24
VNM.37.5_1,20.36908,68,2024-11-24
VNM.37.6_1,18.505033,64,2024-11-24
VNM.37.7_1,19.253805,66,2024-11-24
VNM.37.8_1,19.63067,67,2024-11-24
VNM.37.9_1,20.426004,68,2024-11-24
VNM.37.10_1,18.167927,64,2024-11-24
VNM.37.11_1,20.04937,68,2024-11-24
VNM.37.12_1,19.58497,67,2024-11-24
VNM.38.1_1,23.865135,76,2024-11-24
VNM.38.2_1,23.402088,75,2024-11-24
VNM.38.3_1,22.988869,74,2024-11-24
VNM.38.4_1,22.93519,74,2024-11-24
VNM.38.5_1,23.507471,75,2024-11-24
VNM.38.6_1,23.438267,75,2024-11-24
VNM.38.7_1,23.22284,74,2024-11-24
VNM.38.8_1,23.759516,76,2024-11-24
VNM.38.9_1,22.964075,74,2024-11-24
VNM.39.1_1,18.267145,64,2024-11-24
VNM.39.2_1,15.195364,58,2024-11-24
VNM.39.3_1,15.331429,58,2024-11-24
VNM.39.4_1,15.211652,58,2024-11-24
VNM.39.5_1,16.314657,60,2024-11-24
VNM.39.6_1,21.129515,70,2024-11-24
VNM.39.7_1,18.14673,64,2024-11-24
VNM.39.8_1,20.264374,68,2024-11-24
VNM.39.9_1,16.300646,60,2024-11-24
VNM.39.10_1,20.346012,68,2024-11-24
VNM.39.11_1,20.918974,70,2024-11-24
VNM.39.12_1,15.20241,58,2024-11-24
VNM.39.13_1,21.367884,71,2024-11-24
VNM.39.14_1,20.828972,69,2024-11-24
VNM.39.15_1,18.514221,64,2024-11-24
VNM.40.1_1,20.39747,68,2024-11-24
VNM.40.2_1,20.761889,69,2024-11-24
VNM.40.3_1,28.932297,86,2024-11-24
VNM.40.4_1,24.261093,77,2024-11-24
VNM.40.5_1,21.015554,70,2024-11-24
VNM.40.6_1,21.18977,70,2024-11-24
VNM.40.7_1,20.64462,69,2024-11-24
VNM.40.8_1,23.780266,76,2024-11-24
VNM.40.9_1,19.996618,68,2024-11-24
VNM.40.10_1,26.011099,80,2024-11-24
VNM.41.1_1,20.99307,70,2024-11-24
VNM.41.2_1,17.341232,62,2024-11-24
VNM.41.3_1,20.99266,70,2024-11-24
VNM.41.4_1,18.139496,64,2024-11-24
VNM.41.5_1,19.500624,67,2024-11-24
VNM.41.6_1,18.144594,64,2024-11-24
VNM.41.7_1,18.579676,65,2024-11-24
